"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.632789,2.145427,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ArrayListMultimapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.394870,2.223730,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/GeneralRangeTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.672227,0.671002,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/net/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.932417,1.709322,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/net/HostAndPortTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,8.681934,1.092522,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/net/InternetDomainNameTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.608669,0.554932,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/net/UrlEscapersTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.300535,3.426417,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/net/PercentEscaperTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,13.740074,1.172902,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/net/MediaTypeTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,11.254117,2.647029,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/cache/CacheBuilderTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.347718,0.478689,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/cache/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,12.185374,0.916875,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/cache/CacheBuilderGwtTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.514009,0.569077,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/GuavaTestsEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.487325,0.781071,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/util/concurrent/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.405673,0.925061,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/util/concurrent/RunnablesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,17.486795,2.391283,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/util/concurrent/AtomicLongMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.194588,0.475097,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/GwtTestSuite.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.388753,0.614128,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/io/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,12.508260,1.205005,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/io/BaseEncodingTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.147962,1.101532,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/html/HtmlEscapersTest_gwt.java
